chr	start	end	name	score	strand	symbol	tss	K562.ENCFF934YBO.TPM.txt.Expression	Expression	Expression.quantile	is_ue	cellType	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile.TSS1Kb	DHS.RPM.TSS1Kb	DHS.RPM.quantile.TSS1Kb	DHS.RPKM.TSS1Kb	DHS.RPKM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile.TSS1Kb	H3K27ac.RPM.TSS1Kb	H3K27ac.RPM.quantile.TSS1Kb	H3K27ac.RPKM.TSS1Kb	H3K27ac.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr22	36906896	36925277	EIF3D	0	-	EIF3D	36925277	244.160000	244.160000	0.978610	False	K562	318	732.211070	0.655971	0.655971	39.835214	0.743316	323	827.490092	0.702317	0.702317	45.018774	0.762923	779.850581	0.680927	42.426994	0.754011	238	1087.716572	0.704991	0.704991	59.176137	0.764706	1087.716572	0.704991	59.176137	0.764706	569	1310.151255	0.918004	0.918004	1310.151255	0.918004	514	1316.810858	0.926916	0.926916	1316.810858	0.926916	1313.481056	0.919786	1313.481056	0.919786	171	781.510646	0.893048	0.893048	781.510646	0.893048	781.510646	0.893048	781.510646	0.893048	0.928699
chr22	36956915	37098690	CACNG2	0	-	CACNG2	37098690	0.000000	0.000000	0.268271	False	K562	550	1266.402794	0.791444	0.791444	8.932483	0.213904	468	1198.963972	0.787879	0.787879	8.456808	0.210339	1232.683383	0.791444	8.694646	0.212121	361	1649.855809	0.793226	0.793226	11.637142	0.303030	1649.855809	0.793226	11.637142	0.303030	2	4.605101	0.131016	0.131016	4.605101	0.131016	3	7.685666	0.188948	0.188948	7.685666	0.188948	6.145384	0.161319	6.145384	0.161319	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.083779
chr22	37099920	37163133	LOC105373021	0	+	LOC105373021	37099920			0.081996	False	K562	170	391.433591	0.511586	0.511586	6.192296	0.121212	155	397.092769	0.520499	0.520499	6.281821	0.130125	394.263180	0.522282	6.237059	0.126560	109	498.155909	0.501783	0.501783	7.880593	0.167558	498.155909	0.501783	7.880593	0.167558	1	2.302551	0.075758	0.075758	2.302551	0.075758	2	5.123778	0.139037	0.139037	5.123778	0.139037	3.713164	0.098930	3.713164	0.098930	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.182709
chr22	37154245	37172177	IFT27	0	-	IFT27	37172177	0.130000	0.130000	0.409982	False	K562	67	154.270886	0.303030	0.303030	8.603105	0.204991	49	125.532553	0.267380	0.267380	7.000477	0.165775	139.901719	0.285205	7.801791	0.180036	41	187.379746	0.322638	0.322638	10.449462	0.263815	187.379746	0.322638	10.449462	0.263815	171	393.736142	0.743316	0.743316	393.736142	0.743316	131	335.607437	0.720143	0.720143	335.607437	0.720143	364.671789	0.737968	364.671789	0.737968	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.488414
chr22	37196744	37215517	PVALB	0	-	PVALB	37215517	0.000000	0.000000	0.268271	False	K562	53	122.035178	0.239750	0.239750	6.500569	0.124777	33	84.542331	0.196078	0.196078	4.503400	0.090909	103.288755	0.217469	5.501984	0.103387	47	214.801172	0.350267	0.350267	11.442027	0.295900	214.801172	0.350267	11.442027	0.295900	1	2.302551	0.075758	0.075758	2.302551	0.075758	3	7.685666	0.188948	0.188948	7.685666	0.188948	4.994109	0.131016	4.994109	0.131016	5	22.851188	0.393939	0.393939	22.851188	0.393939	22.851188	0.393939	22.851188	0.393939	0.252228
chr22	37257029	37274059	NCF4	0	+	NCF4	37257029	0.320000	0.320000	0.453654	False	K562	57	131.245381	0.257576	0.257576	7.706716	0.169340	51	130.656330	0.273619	0.273619	7.672127	0.192513	130.950855	0.269162	7.689422	0.174688	46	210.230934	0.345811	0.345811	12.344741	0.324421	210.230934	0.345811	12.344741	0.324421	18	41.445910	0.425134	0.425134	41.445910	0.425134	12	30.742666	0.399287	0.399287	30.742666	0.399287	36.094288	0.414439	36.094288	0.414439	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.376114
chr22	37309674	37336479	CSF2RB	0	+	CSF2RB	37309674	0.400000	0.400000	0.462567	False	K562	68	156.573436	0.304813	0.304813	5.841203	0.108734	69	176.770329	0.325312	0.325312	6.594677	0.142602	166.671883	0.320856	6.217940	0.124777	71	324.486877	0.407308	0.407308	12.105461	0.317291	324.486877	0.407308	12.105461	0.317291	8	18.420404	0.336007	0.336007	18.420404	0.336007	7	17.933222	0.323529	0.323529	17.933222	0.323529	18.176813	0.335116	18.176813	0.335116	8	36.561902	0.459893	0.459893	36.561902	0.459893	36.561902	0.459893	36.561902	0.459893	0.411765
chr22	37361288	37364213	LL22NC01-81G9.3	0	+	LL22NC01-81G9.3	37361288	0.000000	0.000000	0.268271	False	K562	4	9.210202	0.022282	0.022282	3.148787	0.042781	5	12.809444	0.035651	0.035651	4.379297	0.085561	11.009823	0.023173	3.764042	0.057041	10	45.702377	0.140820	0.140820	15.624744	0.404635	45.702377	0.140820	15.624744	0.404635	1	2.302551	0.075758	0.075758	2.302551	0.075758	2	5.123778	0.139037	0.139037	5.123778	0.139037	3.713164	0.098930	3.713164	0.098930	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.182709
chr22	37387159	37403877	TEX33	0	-	TEX33	37403877	0.000000	0.000000	0.268271	False	K562	66	151.968335	0.298574	0.298574	9.090103	0.219251	58	148.589552	0.300357	0.300357	8.887998	0.222816	150.278944	0.299465	8.989050	0.221034	33	150.817844	0.288770	0.288770	9.021285	0.217469	150.817844	0.288770	9.021285	0.217469	3	6.907652	0.183601	0.183601	6.907652	0.183601	1	2.561889	0.084670	0.084670	2.561889	0.084670	4.734770	0.116756	4.734770	0.116756	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.152406
chr22	37406899	37416224	TST	0	-	TST	37416224	18.830000	18.830000	0.750446	False	K562	246	566.427432	0.610517	0.610517	60.742888	0.821747	188	481.635100	0.573975	0.573975	51.649877	0.798574	524.031266	0.590018	56.196382	0.816399	175	799.791597	0.629234	0.629234	85.768536	0.830660	799.791597	0.629234	85.768536	0.830660	39	89.799471	0.515152	0.515152	89.799471	0.515152	29	74.294776	0.511586	0.511586	74.294776	0.511586	82.047123	0.509804	82.047123	0.509804	75	342.767827	0.754011	0.754011	342.767827	0.754011	342.767827	0.754011	342.767827	0.754011	0.606061
chr22	37415682	37425863	MPST	0	+	MPST	37415682	65.570000	65.570000	0.896613	False	K562	70	161.178537	0.314617	0.314617	15.831307	0.433155	62	158.837107	0.313725	0.313725	15.601327	0.415330	160.007822	0.310160	15.716317	0.429590	122	557.568999	0.542781	0.542781	54.765642	0.746881	557.568999	0.542781	54.765642	0.746881	19	43.748460	0.436720	0.436720	43.748460	0.436720	15	38.428332	0.432264	0.432264	38.428332	0.432264	41.088396	0.436720	41.088396	0.436720	52	237.652360	0.677362	0.677362	237.652360	0.677362	237.652360	0.677362	237.652360	0.677362	0.540107
chr22	37447775	37459430	KCTD17	0	+	KCTD17	37447775	0.520000	0.520000	0.476827	False	K562	41	94.404572	0.207665	0.207665	8.099920	0.183601	42	107.599331	0.241533	0.241533	9.232032	0.233512	101.001951	0.214795	8.665976	0.210339	24	109.685705	0.239750	0.239750	9.411043	0.228164	109.685705	0.239750	9.411043	0.228164	19	43.748460	0.436720	0.436720	43.748460	0.436720	18	46.113999	0.451872	0.451872	46.113999	0.451872	44.931230	0.445633	44.931230	0.445633	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.206774
chr22	37461475	37505449	TMPRSS6	0	-	TMPRSS6	37505449	0.000000	0.000000	0.268271	False	K562	144	331.567277	0.459893	0.459893	7.540075	0.163993	129	330.483659	0.461676	0.461676	7.515433	0.185383	331.025468	0.467023	7.527754	0.169340	97	443.313057	0.474153	0.474153	10.081254	0.258467	443.313057	0.474153	10.081254	0.258467	1	2.302551	0.075758	0.075758	2.302551	0.075758	3	7.685666	0.188948	0.188948	7.685666	0.188948	4.994109	0.131016	4.994109	0.131016	1	4.570238	0.184492	0.184492	4.570238	0.184492	4.570238	0.184492	4.570238	0.184492	0.167558
chr22	37521879	37571096	IL2RB	0	-	IL2RB	37571096	0.400000	0.400000	0.462567	False	K562	279	642.411599	0.623886	0.623886	13.052636	0.356506	203	520.063432	0.590909	0.590909	10.566744	0.272727	581.237516	0.614973	11.809690	0.319073	136	621.552327	0.567736	0.567736	12.628814	0.333333	621.552327	0.567736	12.628814	0.333333	4	9.210202	0.238859	0.238859	9.210202	0.238859	1	2.561889	0.084670	0.084670	2.561889	0.084670	5.886045	0.139929	5.886045	0.139929	4	18.280951	0.361854	0.361854	18.280951	0.361854	18.280951	0.361854	18.280951	0.361854	0.247772
chr22	37576205	37584330	C1QTNF6	0	-	C1QTNF6	37584330	0.520000	0.520000	0.476827	False	K562	75	172.691290	0.328877	0.328877	21.254313	0.536542	91	233.131883	0.385918	0.385918	28.693155	0.639929	202.911587	0.349376	24.973734	0.590018	14	63.983328	0.174688	0.174688	7.874871	0.163993	63.983328	0.174688	7.874871	0.163993	7	16.117854	0.316399	0.316399	16.117854	0.316399	5	12.809444	0.280749	0.280749	12.809444	0.280749	14.463649	0.311052	14.463649	0.311052	7	31.991664	0.438503	0.438503	31.991664	0.438503	31.991664	0.438503	31.991664	0.438503	0.385027
chr22	37600276	37608416	SSTR3	0	-	SSTR3	37608416	0.000000	0.000000	0.268271	False	K562	58	133.547931	0.262923	0.262923	16.406380	0.445633	29	74.294776	0.176471	0.176471	9.127122	0.228164	103.921354	0.219251	12.766751	0.342246	13	59.413090	0.163993	0.163993	7.298905	0.149733	59.413090	0.163993	7.298905	0.149733	26	59.866314	0.470588	0.470588	59.866314	0.470588	15	38.428332	0.432264	0.432264	38.428332	0.432264	49.147323	0.454545	49.147323	0.454545	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.401070
chr22	37621300	37640339	RAC2	0	-	RAC2	37640339	36.200000	36.200000	0.837790	False	K562	483	1112.131909	0.763815	0.763815	58.413357	0.812834	423	1083.678975	0.761141	0.761141	56.918902	0.818182	1097.905442	0.764706	57.666130	0.819964	593	2710.150955	0.888592	0.888592	142.347337	0.900178	2710.150955	0.888592	142.347337	0.900178	99	227.952503	0.647059	0.647059	227.952503	0.647059	75	192.141662	0.618538	0.618538	192.141662	0.618538	210.047083	0.631016	210.047083	0.631016	71	324.486877	0.737077	0.737077	324.486877	0.737077	324.486877	0.737077	324.486877	0.737077	0.673797
chr22	37678423	37711389	CYTH4	0	+	CYTH4	37678423	0.820000	0.820000	0.502674	False	K562	383	881.876855	0.721925	0.721925	26.751103	0.609626	318	814.680648	0.694296	0.694296	24.712754	0.584670	848.278751	0.705882	25.731928	0.598930	274	1252.245129	0.734403	0.734403	37.985959	0.659537	1252.245129	0.734403	37.985959	0.659537	17	39.143359	0.415330	0.415330	39.143359	0.415330	11	28.180777	0.388592	0.388592	28.180777	0.388592	33.662068	0.402852	33.662068	0.402852	7	31.991664	0.438503	0.438503	31.991664	0.438503	31.991664	0.438503	31.991664	0.438503	0.434938
chr22	37736684	37823505	ELFN2	0	-	ELFN2	37823505	0.000000	0.000000	0.268271	False	K562	281	647.016700	0.625668	0.625668	7.452306	0.160428	222	568.739320	0.611408	0.611408	6.550711	0.139037	607.878010	0.622103	7.001509	0.149733	199	909.477302	0.662210	0.662210	10.475315	0.265597	909.477302	0.662210	10.475315	0.265597	0	0.000000	0.022282	0.022282	0.000000	0.022282	1	2.561889	0.084670	0.084670	2.561889	0.084670	1.280944	0.049911	1.280944	0.049911	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.096257
chr22	37748230	37750879	LOC100506271	0	-	LOC100506271	37750879			0.081996	False	K562	5	11.512753	0.030303	0.030303	4.346075	0.069519	7	17.933222	0.055258	0.055258	6.769808	0.153298	14.722987	0.037433	5.557942	0.106952	8	36.561902	0.125668	0.125668	13.802152	0.368984	36.561902	0.125668	13.802152	0.368984	2	4.605101	0.131016	0.131016	4.605101	0.131016	0	0.000000	0.028520	0.028520	0.000000	0.028520	2.302551	0.057932	2.302551	0.057932	3	13.710713	0.319964	0.319964	13.710713	0.319964	13.710713	0.319964	13.710713	0.319964	0.137255
chr22	37865100	37882478	MFNG	0	-	MFNG	37882478	0.150000	0.150000	0.414439	False	K562	76	174.993841	0.332442	0.332442	10.069849	0.260250	82	210.074884	0.352050	0.352050	12.088554	0.331551	192.534362	0.340463	11.079201	0.292335	44	201.090459	0.333333	0.333333	11.571554	0.299465	201.090459	0.333333	11.571554	0.299465	22	50.656112	0.450980	0.450980	50.656112	0.450980	9	23.056999	0.360071	0.360071	23.056999	0.360071	36.856556	0.422460	36.856556	0.422460	5	22.851188	0.393939	0.393939	22.851188	0.393939	22.851188	0.393939	22.851188	0.393939	0.426025
chr22	37886399	37915210	CARD10	0	-	CARD10	37915210	2.640000	2.640000	0.549020	False	K562	259	596.360589	0.616756	0.616756	20.699059	0.529412	207	530.310988	0.597148	0.597148	18.406546	0.509804	563.335788	0.609626	19.552802	0.518717	114	521.007098	0.510695	0.510695	18.083617	0.459893	521.007098	0.510695	18.083617	0.459893	19	43.748460	0.436720	0.436720	43.748460	0.436720	13	33.304555	0.409982	0.409982	33.304555	0.409982	38.526507	0.427807	38.526507	0.427807	8	36.561902	0.459893	0.459893	36.561902	0.459893	36.561902	0.459893	36.561902	0.459893	0.447415
chr22	37956470	37965410	CDC42EP1	0	+	CDC42EP1	37956470	16.720000	16.720000	0.732620	False	K562	175	402.946344	0.523173	0.523173	45.072298	0.771836	185	473.949433	0.570410	0.570410	53.014478	0.805704	438.447889	0.545455	49.043388	0.789661	491	2243.986710	0.855615	0.855615	251.005225	0.953654	2243.986710	0.855615	251.005225	0.953654	40	92.102021	0.517825	0.517825	92.102021	0.517825	19	48.675888	0.459893	0.459893	48.675888	0.459893	70.388955	0.491979	70.388955	0.491979	49	223.941647	0.671123	0.671123	223.941647	0.671123	223.941647	0.671123	223.941647	0.671123	0.572193
chr22	37966252	37976024	LGALS2	0	-	LGALS2	37976024	0.000000	0.000000	0.268271	False	K562	59	135.850482	0.266488	0.266488	13.902014	0.385027	65	166.522774	0.318182	0.318182	17.040808	0.463458	151.186628	0.303030	15.471411	0.426025	15	68.553565	0.185383	0.185383	7.015306	0.146168	68.553565	0.185383	7.015306	0.146168	26	59.866314	0.470588	0.470588	59.866314	0.470588	28	71.732887	0.508021	0.508021	71.732887	0.508021	65.799601	0.484848	65.799601	0.484848	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.217469
chr22	38004480	38029571	GGA1	0	+	GGA1	38004480	54.250000	54.250000	0.877005	False	K562	395	909.507461	0.729055	0.729055	36.248354	0.723708	367	940.213200	0.732620	0.732620	37.472129	0.729055	924.860331	0.725490	36.860242	0.723708	446	2038.326013	0.836898	0.836898	81.237337	0.819964	2038.326013	0.836898	81.237337	0.819964	251	577.940184	0.833333	0.833333	577.940184	0.833333	247	632.786541	0.837790	0.837790	632.786541	0.837790	605.363363	0.836007	605.363363	0.836007	111	507.296384	0.825312	0.825312	507.296384	0.825312	507.296384	0.825312	507.296384	0.825312	0.853832
chr22	38035683	38052050	SH3BP1	0	+	SH3BP1	38035683	9.240000	9.240000	0.663102	False	K562	86	198.019346	0.355615	0.355615	12.098695	0.322638	66	169.084663	0.320856	0.320856	10.330828	0.267380	183.552004	0.333333	11.214762	0.294118	89	406.751155	0.459002	0.459002	24.851907	0.568627	406.751155	0.459002	24.851907	0.568627	18	41.445910	0.425134	0.425134	41.445910	0.425134	14	35.866444	0.421569	0.421569	35.866444	0.421569	38.656177	0.430481	38.656177	0.430481	8	36.561902	0.459893	0.459893	36.561902	0.459893	36.561902	0.459893	36.561902	0.459893	0.449198
chr22	38037838	38054384	LOC101927051	0	-	LOC101927051	38054384			0.081996	False	K562	295	679.252408	0.636364	0.636364	41.052364	0.746881	231	591.796320	0.620321	0.620321	35.766730	0.720143	635.524364	0.631016	38.409547	0.729055	244	1115.137998	0.710339	0.710339	67.396229	0.789661	1115.137998	0.710339	67.396229	0.789661	641	1475.934893	0.934938	0.934938	1475.934893	0.934938	527	1350.115413	0.930481	0.930481	1350.115413	0.930481	1413.025153	0.934046	1413.025153	0.934046	141	644.403515	0.871658	0.871658	644.403515	0.871658	644.403515	0.871658	644.403515	0.871658	0.923351
chr22	38054736	38062939	PDXP	0	+	PDXP	38054736	34.130000	34.130000	0.825312	False	K562	117	269.398413	0.401961	0.401961	32.841450	0.695187	83	212.636773	0.357398	0.357398	25.921830	0.604278	241.017593	0.385027	29.381640	0.641711	157	717.527319	0.604278	0.604278	87.471330	0.832442	717.527319	0.604278	87.471330	0.832442	621	1429.883882	0.928699	0.928699	1429.883882	0.928699	495	1268.134971	0.922460	0.922460	1268.134971	0.922460	1349.009426	0.926916	1349.009426	0.926916	80	365.619016	0.766488	0.766488	365.619016	0.766488	365.619016	0.766488	365.619016	0.766488	0.862745
chr22	38071612	38075809	LGALS1	0	+	LGALS1	38071612	505.910000	505.910000	0.991087	False	K562	351	808.195238	0.682709	0.682709	192.564984	0.950089	280	717.328872	0.658645	0.658645	170.914671	0.946524	762.762055	0.668449	181.739827	0.950089	142	648.973753	0.583779	0.583779	154.628009	0.910873	648.973753	0.583779	154.628009	0.910873	242	557.217230	0.819073	0.819073	557.217230	0.819073	209	535.434765	0.816399	0.816399	535.434765	0.816399	546.325997	0.818182	546.325997	0.818182	42	191.949983	0.646168	0.646168	191.949983	0.646168	191.949983	0.646168	191.949983	0.646168	0.721925
chr22	38082343	38089485	NOL12	0	+	NOL12	38082343	30.360000	30.360000	0.809269	False	K562	89	204.926998	0.365419	0.365419	28.693223	0.636364	85	217.760550	0.366310	0.366310	30.490136	0.670232	211.343774	0.361854	29.591679	0.647059	164	749.518982	0.618538	0.618538	104.945251	0.862745	749.518982	0.618538	104.945251	0.862745	96	221.044851	0.643494	0.643494	221.044851	0.643494	107	274.122105	0.683601	0.683601	274.122105	0.683601	247.583478	0.666667	247.583478	0.666667	125	571.279712	0.843137	0.843137	571.279712	0.843137	571.279712	0.843137	571.279712	0.843137	0.757576
chr22	38142240	38172563	TRIOBP	0	+	TRIOBP	38142240	10.120000	10.120000	0.672014	False	K562	191	439.787152	0.542781	0.542781	14.503418	0.401070	155	397.092769	0.520499	0.520499	13.095431	0.361854	418.439960	0.532977	13.799425	0.379679	222	1014.592769	0.686275	0.686275	33.459512	0.629234	1014.592769	0.686275	33.459512	0.629234	40	92.102021	0.517825	0.517825	92.102021	0.517825	40	102.475553	0.535651	0.535651	102.475553	0.535651	97.288787	0.534759	97.288787	0.534759	34	155.388082	0.609626	0.609626	155.388082	0.609626	155.388082	0.609626	155.388082	0.609626	0.570410
chr22	38201113	38203443	H1F0	0	+	H1F0	38201113	0.200000	0.200000	0.433155	False	K562	97	223.347402	0.372549	0.372549	95.857254	0.884135	93	238.255661	0.393048	0.393048	102.255649	0.891266	230.801532	0.381462	99.056451	0.889483	100	457.023770	0.485740	0.485740	196.147541	0.930481	457.023770	0.485740	196.147541	0.930481	1	2.302551	0.075758	0.075758	2.302551	0.075758	3	7.685666	0.188948	0.188948	7.685666	0.188948	4.994109	0.131016	4.994109	0.131016	5	22.851188	0.393939	0.393939	22.851188	0.393939	22.851188	0.393939	22.851188	0.393939	0.252228
chr22	38203911	38212906	GCAT	0	+	GCAT	38203911	42.910000	42.910000	0.855615	False	K562	99	227.952503	0.375223	0.375223	25.342135	0.588235	91	233.131883	0.385918	0.385918	25.917941	0.602496	230.542193	0.379679	25.630038	0.597148	102	466.164245	0.489305	0.489305	51.824819	0.737968	466.164245	0.489305	51.824819	0.737968	243	559.519780	0.822638	0.822638	559.519780	0.822638	204	522.625321	0.810160	0.810160	522.625321	0.810160	541.072551	0.814617	541.072551	0.814617	66	301.635688	0.713904	0.713904	301.635688	0.713904	301.635688	0.713904	301.635688	0.713904	0.780749
chr22	38219388	38221502	GALR3	0	+	GALR3	38219388	0.000000	0.000000	0.268271	False	K562	6	13.815303	0.039216	0.039216	6.535148	0.126560	1	2.561889	0.010695	0.010695	1.211868	0.019608	8.188596	0.019608	3.873508	0.062389	4	18.280951	0.090018	0.090018	8.647564	0.196078	18.280951	0.090018	8.647564	0.196078	10	23.025505	0.366310	0.366310	23.025505	0.366310	2	5.123778	0.139037	0.139037	5.123778	0.139037	14.074642	0.308378	14.074642	0.308378	0	0.000000	0.071301	0.071301	0.000000	0.071301	0.000000	0.071301	0.000000	0.071301	0.158645
chr22	38226861	38240353	ANKRD54	0	-	ANKRD54	38240353	18.270000	18.270000	0.748663	False	K562	128	294.726469	0.429590	0.429590	21.844535	0.549020	132	338.169325	0.470588	0.470588	25.064433	0.588235	316.447897	0.452763	23.454484	0.572193	93	425.032106	0.465241	0.465241	31.502528	0.620321	425.032106	0.465241	31.502528	0.620321	751	1729.215452	0.946524	0.946524	1729.215452	0.946524	642	1644.732628	0.944742	0.944742	1644.732628	0.944742	1686.974040	0.944742	1686.974040	0.944742	38	173.669033	0.622995	0.622995	173.669033	0.622995	173.669033	0.622995	173.669033	0.622995	0.795009
chr22	38245378	38284789	EIF3L	0	+	EIF3L	38245378	246.440000	246.440000	0.980392	False	K562	314	723.000868	0.652406	0.652406	18.345154	0.484848	276	707.081317	0.653298	0.653298	17.941217	0.499109	715.041092	0.652406	18.143186	0.488414	324	1480.757014	0.770053	0.770053	37.572176	0.652406	1480.757014	0.770053	37.572176	0.652406	123	283.213716	0.698752	0.698752	283.213716	0.698752	128	327.921770	0.718360	0.718360	327.921770	0.718360	305.567743	0.707665	305.567743	0.707665	177	808.932073	0.894831	0.894831	808.932073	0.894831	808.932073	0.894831	808.932073	0.894831	0.821747
chr22	38302154	38338465	MICALL1	0	+	MICALL1	38302154	6.130000	6.130000	0.622103	False	K562	302	695.370262	0.643494	0.643494	19.150402	0.502674	250	640.472207	0.639929	0.639929	17.638517	0.486631	667.921234	0.639929	18.394460	0.499109	159	726.667794	0.607843	0.607843	20.012332	0.490196	726.667794	0.607843	20.012332	0.490196	41	94.404572	0.522282	0.522282	94.404572	0.522282	45	115.284997	0.553476	0.553476	115.284997	0.553476	104.844785	0.541889	104.844785	0.541889	68	310.776163	0.721925	0.721925	310.776163	0.721925	310.776163	0.721925	310.776163	0.721925	0.613191
chr22	38339056	38349676	C22orf23	0	-	C22orf23	38349676	0.620000	0.620000	0.484848	False	K562	191	439.787152	0.542781	0.542781	41.411220	0.748663	158	404.778435	0.528520	0.528520	38.114730	0.732620	422.282794	0.536542	39.762975	0.737968	46	210.230934	0.345811	0.345811	19.795757	0.486631	210.230934	0.345811	19.795757	0.486631	139	320.054524	0.709447	0.709447	320.054524	0.709447	108	276.683994	0.688948	0.688948	276.683994	0.688948	298.369259	0.702317	298.369259	0.702317	82	374.759491	0.773619	0.773619	374.759491	0.773619	374.759491	0.773619	374.759491	0.773619	0.734403
chr22	38349669	38365322	POLR2F	0	+	POLR2F	38349669	349.450000	349.450000	0.985740	False	K562	100	230.255054	0.378788	0.378788	14.709963	0.406417	101	258.750772	0.403743	0.403743	16.530427	0.440285	244.502913	0.390374	15.620195	0.427807	126	575.849950	0.554367	0.554367	36.788472	0.643494	575.849950	0.554367	36.788472	0.643494	140	322.357075	0.712121	0.712121	322.357075	0.712121	108	276.683994	0.688948	0.688948	276.683994	0.688948	299.520534	0.704100	299.520534	0.704100	82	374.759491	0.773619	0.773619	374.759491	0.773619	374.759491	0.773619	374.759491	0.773619	0.736185
chr22	38368318	38380539	SOX10	0	-	SOX10	38380539	0.000000	0.000000	0.268271	False	K562	39	89.799471	0.200535	0.200535	7.347964	0.153298	34	87.104220	0.201426	0.201426	7.127422	0.174688	88.451846	0.196078	7.237693	0.155080	33	150.817844	0.288770	0.288770	12.340876	0.322638	150.817844	0.288770	12.340876	0.322638	3	6.907652	0.183601	0.183601	6.907652	0.183601	4	10.247555	0.239750	0.239750	10.247555	0.239750	8.577603	0.209447	8.577603	0.209447	2	9.140475	0.260250	0.260250	9.140475	0.260250	9.140475	0.260250	9.140475	0.260250	0.258467
